LON,LAT
104.0825961,30.63590281
104.057238,30.64574558
104.0625183,30.64112317
104.0723538,30.64339308
104.0715644,30.64486192
104.0719527,30.64767905
104.0715003,30.64580472
104.0709819,30.64639979
104.0545067,30.648464
104.0502467,30.63617857
104.0473628,30.64616127
104.0681028,30.64706198
104.0819157,30.64381378
104.070886,30.64362205
104.0792078,30.64228575
104.0831635,30.64216887
104.0770422,30.6463293
104.0780737,30.64263602
104.0826214,30.64117634
104.0521933,30.64973207
104.0792579,30.64510863
104.0766346,30.64289262
104.0709809,30.64465321
104.0809765,30.64300717
104.0788076,30.63900365
104.0793624,30.64325343
104.0780921,30.64546452
104.0785305,30.64049461
104.076876,30.64440951
104.0774418,30.64201181
104.0733111,30.64367214
104.0482269,30.64350237
104.0725527,30.64378793
104.072719,30.64215784
104.0806916,30.63974675
104.0757229,30.64328688
104.0770812,30.64310865
104.0779342,30.62507611
104.0717201,30.64595998
104.0764641,30.64195654
104.0734053,30.64501717
104.0754105,30.63728234
104.0772717,30.64202452
104.0790438,30.64465703
104.0712226,30.64662936
104.0699816,30.64698454
104.0710948,30.63889559
104.0816217,30.64085628
104.0509053,30.64642012
104.0785391,30.64422167
104.0746342,30.63834893
104.080324,30.64385115
104.0493999,30.65234376
104.077756,30.64377151
104.0835861,30.6427911
104.0743332,30.6473621
104.0570977,30.64166591
104.0826383,30.64122751
104.0264426,30.6445475
104.0239823,30.64567633
104.0354567,30.63691315
104.0025278,30.64983424
104.0348873,30.63754155
104.0721896,30.64657184
104.0688186,30.64618507
104.0750931,30.64627023
104.077769,30.64396964
104.069748,30.64675905
104.0743032,30.6435936
104.0710958,30.64383915
104.0767526,30.6441419
104.0742672,30.64317819
104.0687744,30.6453726
104.0741661,30.64555111
104.0828621,30.63644349
104.0785902,30.64300365
104.0723885,30.64323164
104.0488761,30.64027875
104.0482185,30.61845702
104.0459075,30.63247775
103.9977343,30.60376706
104.071966,30.64666148
104.082428,30.63705856
104.0744543,30.64548729
104.0526052,30.63468628
104.0773564,30.63960539
104.0784334,30.62330058
103.9836949,30.64858535
104.0593825,30.64022776
104.041843,30.63378172
104.0592624,30.6463845
104.0536142,30.62708972
104.0418984,30.64307778
104.0718058,30.64634717
104.0796708,30.64306534
103.97628,30.65951077
103.9881091,30.64905988
103.9741738,30.63925367
104.0664149,30.61668906
104.0669796,30.61623289
104.0632017,30.61724386
104.0713008,30.61190613
104.0716047,30.6122005
104.0605912,30.62096056
104.0637896,30.61384356
104.0612805,30.62132497
104.0622994,30.61747466
104.0643456,30.63924049
104.0633139,30.62352696
104.0609538,30.62097858
104.0661065,30.62351154
104.0569062,30.6189145
104.0712084,30.63583635
104.0677886,30.61725856
104.0538454,30.61696366
104.0681477,30.62083395
104.0720453,30.61399795
104.069866,30.63664379
104.0639994,30.62355602
104.067864,30.62172414
104.0568775,30.61261799
104.0698962,30.62317125
104.0563769,30.62323168
104.0692977,30.62984888
104.0736565,30.63117152
104.0688633,30.63068691
104.0707533,30.63087548
104.0706152,30.63044258
104.0724062,30.6300356
104.0665009,30.62943159
104.0671942,30.63023174
104.0701118,30.62826896
104.0696751,30.63106908
104.0674079,30.62975119
104.067985,30.63044166
104.0707314,30.63058727
104.0734428,30.63062763
104.0726396,30.63099964
104.0649453,30.62868453
104.063921,30.62867933
104.0738661,30.62460968
104.0704555,30.62576137
104.0729785,30.62435782
104.0724129,30.62694614
104.069906,30.62572607
104.0728507,30.62565427
104.0027945,30.64607499
104.0269585,30.64488345
104.0021376,30.64869276
104.0518696,30.64427826
104.0555494,30.64155144
104.0502992,30.6394779
104.0396151,30.6456573
104.0524745,30.6481211
104.0437137,30.64031049
104.051539,30.6482743
104.042273,30.64323032
104.0440091,30.64381143
104.0424783,30.64351961
104.0534363,30.64568026
104.044919,30.64556726
104.0567754,30.64655669
104.0417842,30.64378545
104.0419967,30.64443758
104.0521069,30.64706782
104.0575039,30.64822733
104.0513159,30.64032233
104.0513576,30.65291277
104.0495133,30.64373148
104.0515397,30.64476612
104.0501935,30.64529843
104.0444679,30.64526263
104.0510148,30.6531807
104.0453596,30.64642689
104.053015,30.64899224
104.0392438,30.64630445
104.0367759,30.63360641
104.0495833,30.64446982
104.0543364,30.64792426
104.043117,30.64403286
104.0419755,30.64203117
104.0398373,30.64562418
104.0427209,30.64457683
104.0557218,30.64461061
104.0409275,30.64577519
104.0531923,30.64804723
104.0485364,30.64546597
104.0533439,30.65007135
104.0503558,30.64853402
104.0496529,30.6399876
104.0564336,30.637868
104.0537537,30.64248238
104.0519059,30.64118744
104.0506911,30.64215337
104.0543691,30.63673574
104.0542625,30.63979558
104.0570951,30.63591674
104.0520169,30.63652897
104.0601359,30.63763677
104.0584442,30.63896879
104.0519041,30.64164629
104.0591563,30.6378455
104.0598716,30.63750822
104.0600296,30.63774029
104.050478,30.63853167
104.0558872,30.63870324
104.0549166,30.63987875
103.9908921,30.6600473
103.9806814,30.65144027
104.0603892,30.59768857
104.0411384,30.60876273
104.0303015,30.60536735
104.0726881,30.60607163
104.0724153,30.61483594
104.0661631,30.61488136
104.0734379,30.60676622
104.0671972,30.61390163
104.078042,30.62226902
104.0705091,30.60176685
104.0706017,30.60538385
104.071242,30.6070534
104.0693306,30.61042828
104.074212,30.60518753
104.0526356,30.62502886
104.0537574,30.63170714
104.0446027,30.62373631
104.0547736,30.62964601
104.0513733,30.63143205
104.0537593,30.62453752
104.0529737,30.62772788
104.0571923,30.63209842
104.0596065,30.62518587
104.0590736,30.62927279
104.0579,30.63036805
104.0562931,30.63026926
104.0587141,30.62875729
104.061932,30.6294441
104.0595269,30.62539869
104.0593087,30.6245482
104.0559859,30.62412956
104.0553105,30.62549803
104.0548695,30.62742511
104.0593655,30.63086097
104.0546242,30.63151255
104.0518675,30.63137957
104.0514098,30.62743317
104.0569071,30.63330042
104.0570305,30.63007429
104.0565177,30.63011102
104.0566547,30.6324047
104.0566578,30.63020367
104.0588556,30.6330333
104.0572161,30.63235261
104.0556161,30.63227244
104.0578064,30.63334562
104.052803,30.63403747
104.054704,30.6425556
104.055664,30.63006394
104.0569369,30.63319982
104.0568256,30.63397915
104.0589018,30.6288667
104.058813,30.63172628
104.0530239,30.62394427
104.0528239,30.62681683
104.0546428,30.62757752
104.0586799,30.6308779
104.0518786,30.63643871
104.0582129,30.62661579
104.057218,30.62450228
104.0571247,30.63173773
104.0601722,30.63134467
104.0593575,30.63135665
104.0599904,30.63171803
104.0604223,30.62748884
104.0517443,30.63044483
104.0547439,30.62869511
104.0542457,30.62982715
104.0540979,30.62855714
104.0515582,30.63442351
104.0547043,30.6251404
104.051208,30.64155301
104.0616614,30.63232801
104.0565077,30.62653956
104.0557295,30.63508366
104.0569615,30.62478596
104.0603276,30.6255375
104.0542538,30.62345435
104.0590521,30.64837826
104.0550637,30.63034195
104.0508861,30.63072008
104.0534944,30.62881567
104.0550459,30.62958309
104.0508414,30.63605958
104.0522236,30.62616331
104.0608589,30.63013767
104.056451,30.63176051
104.058699,30.62931384
104.0555934,30.63976148
104.0579298,30.63984589
104.0527517,30.63715982
104.0565156,30.63118053
104.0594111,30.63305866
104.0605135,30.62520722
104.0544719,30.62474205
104.056294,30.63155271
104.0610379,30.62924756
104.0529068,30.62567521
104.0584036,30.6322907
104.0585469,30.63026043
104.0610387,30.6303171
104.0545462,30.62546449
104.0564672,30.62574847
104.0601165,30.6323305
104.0569399,30.63300893
104.057406,30.62681346
104.0615344,30.63618872
104.05733,30.62538222
104.0558494,30.62499651
104.0615108,30.62885339
104.0615408,30.63820512
104.0627569,30.62499509
104.0518326,30.63258875
104.0606101,30.62480776
104.0607905,30.63706899
104.057119,30.62973253
104.046144,30.64307237
104.0533278,30.62458802
104.0570066,30.63077569
104.056785,30.63552807
104.0673413,30.62966022
104.0547878,30.62815285
104.0552528,30.62867584
104.0513494,30.6344996
104.0515344,30.63481015
104.0565111,30.62315333
104.0596229,30.62631952
104.0520678,30.63748912
104.0563641,30.62830199
104.0548697,30.62667547
104.0569867,30.6239547
104.0560895,30.62951317
104.0543459,30.62658975
104.0637321,30.62932525
104.060233,30.6297462
104.0603324,30.62959563
104.0615463,30.63042819
104.0537605,30.63544171
104.0577356,30.62779413
104.0542161,30.62881829
104.0532911,30.63254397
104.0558117,30.62480617
104.0589265,30.62613533
104.0561756,30.63270883
104.0596019,30.63162781
104.0571278,30.63125597
104.0568216,30.631759
104.0533479,30.63116112
104.056296,30.63097598
104.0566812,30.627918
104.0608668,30.63044264
104.0524064,30.63158158
104.0575244,30.62616326
104.0600539,30.63211473
104.050877,30.63454845
104.0562672,30.63539188
104.0595382,30.627093
104.0601712,30.63112075
104.0616965,30.62969064
104.0578153,30.63294089
104.0571555,30.63257477
104.0511047,30.63289607
104.0548778,30.63076768
104.058532,30.62979344
104.0610703,30.63949309
104.0561309,30.64573414
104.0546361,30.6321764
104.0536838,30.63244307
104.054646,30.63371989
104.0583662,30.64634674
104.0602088,30.62712209
104.0573546,30.62943459
104.0550715,30.63227622
104.0540317,30.64856785
104.0571766,30.63002811
104.0496386,30.63889683
104.0580681,30.64060543
104.0579948,30.63790335
104.0608967,30.62987231
104.0614155,30.64074055
104.0568469,30.62573508
104.0553469,30.63970667
104.0561283,30.62932671
104.0564205,30.63676322
104.0590422,30.62792599
104.0553686,30.6332522
104.0579832,30.63915079
104.0565871,30.63216298
104.0587236,30.63109537
104.0558514,30.64520198
104.0569608,30.63132989
104.0601226,30.6308502
104.0532663,30.6316041
104.0709013,30.63541788
104.0729178,30.63383458
104.0721465,30.6329645
104.0712536,30.62335865
104.0718624,30.63087913
104.0723742,30.63565384
104.0813859,30.64140041
104.0728909,30.63335738
104.0713734,30.63098576
104.0839503,30.63937484
104.0723218,30.64312368
104.0789136,30.62409235
104.0665274,30.63965608
104.0722827,30.63456889
104.0722647,30.63378793
104.0730073,30.63503844
104.0728671,30.63235343
104.0757721,30.64227085
104.069507,30.63967933
104.0734311,30.64304907
104.0689918,30.62886068
104.073827,30.6385462
104.0742157,30.63841688
104.062254,30.63777642
104.0719557,30.63502285
104.0780885,30.6247783
104.0730062,30.63274332
104.0723076,30.63513805
104.0728836,30.62839142
104.0711994,30.64246908
104.0683167,30.63142828
104.0673374,30.62930433
104.0710684,30.63675492
104.0735044,30.6424803
104.069946,30.63893822
104.0658589,30.6363531
104.0739994,30.63565472
104.0722916,30.63472796
104.0814004,30.62457242
104.0796354,30.61842163
104.0782314,30.61730236
104.0760828,30.60764646
104.0765743,30.60542173
104.074987,30.62024919
104.0781458,30.62577954
104.0759155,30.61909095
104.0661498,30.62439673
104.081049,30.62444539
104.0778784,30.62515333
104.0753638,30.61752712
104.080823,30.62457365
103.9927936,30.60771453
103.9712485,30.62316151
103.997038,30.60665395
103.9947019,30.60340443
103.9928531,30.60338665
104.0273202,30.60696995
103.9961532,30.60520275
103.9636051,30.61051461
103.9961756,30.63003937
103.9893911,30.60729009
103.9836262,30.61905973
103.9903603,30.60730468
103.987318,30.60766109
103.9946718,30.60637585
103.9965321,30.60738395
104.0241057,30.60921094
103.9870408,30.60622508
103.9959987,30.60560601
103.9894582,30.59840835
103.9979378,30.62788554
103.9939775,30.60188377
103.9973627,30.60029884
103.9947954,30.59901798
103.9941665,30.60467692
104.002553,30.59860947
104.006834,30.61293874
103.9949791,30.60419749
103.9932864,30.60395382
103.9953552,30.60317318
103.9936902,30.60218295
103.9903876,30.60408754
103.993734,30.60820512
104.0284473,30.58427958
103.9961004,30.60691543
103.9881755,30.60516116
103.9980909,30.61118878
103.9899242,30.60477708
103.9983855,30.60579934
104.0072252,30.61811886
103.9973511,30.60570229
104.0000635,30.60879838
103.9955026,30.60378337
103.9941824,30.60579689
103.9929474,30.60886248
103.9914344,30.60845841
103.9925856,30.60204949
103.9930972,30.60322815
103.990963,30.60526106
103.9965292,30.60529844
103.9986746,30.61292341
104.0003039,30.6218407
104.0006007,30.62103375
103.9902266,30.6003892
103.9928942,30.59941278
104.0217966,30.61886442
104.0185243,30.61638858
104.0324934,30.61095636
104.0343858,30.61388289
104.0326415,30.63902113
104.0188397,30.64255451
104.0209652,30.61646945
104.0261565,30.63285662
104.0235446,30.62646318
104.0184549,30.63789227
104.0312215,30.63737716
104.0333483,30.6353288
104.0263224,30.63263173
104.0297777,30.62790741
104.0231845,30.64208819
104.0328887,30.63794283
104.0268611,30.63080323
104.0334563,30.64043846
104.0212658,30.64294498
104.0277597,30.62923094
104.0256957,30.63241039
104.0333196,30.63714134
104.0249481,30.63146518
104.0283929,30.63603651
104.033298,30.63837107
104.0213325,30.63134492
104.0353318,30.63539723
104.0251915,30.64085575
104.0244018,30.64093694
104.026973,30.63082794
104.032263,30.63838797
104.0261272,30.62796013
104.0345688,30.63627657
104.0380642,30.63092317
104.0767607,30.61937146
104.0737234,30.61737265
104.061687,30.62104686
104.0764069,30.61758665
104.0561728,30.63076561
104.0557537,30.62876357
104.0596298,30.63064661
104.0538001,30.63326196
104.0489634,30.63519207
104.0618868,30.62463778
104.0529054,30.63405848
104.0555794,30.63161429
104.0596102,30.62587057
104.0531033,30.63483017
104.0537147,30.63461054
104.0537087,30.63433358
104.0531811,30.62973904
104.0524577,30.6279527
104.0607921,30.631859
104.0547436,30.63088314
104.0559022,30.62744392
104.0551355,30.62911331
104.0499561,30.63123816
104.0536523,30.62939705
104.0534507,30.62845738
104.0537607,30.62962908
104.0539369,30.62837251
104.0517829,30.63152973
104.0526937,30.63141845
104.0465816,30.62967237
104.054855,30.63617529
104.0525873,30.63257493
104.0540517,30.63129943
104.0606451,30.63214584
104.0515701,30.63929793
104.0560103,30.62819684
104.0537316,30.63513552
104.0598408,30.63776971
104.0544812,30.63041645
104.0577436,30.63876787
104.0534293,30.63265234
104.0538956,30.6314697
104.0510178,30.64105749
104.0483188,30.6354225
104.0666386,30.63332102
104.0628432,30.62825775
104.0645575,30.64001039
104.0648693,30.63121627
104.0591842,30.62790589
104.0664759,30.62993498
104.0615475,30.62938367
104.0729496,30.63439683
104.0654683,30.63337235
104.0666456,30.63497648
104.0678852,30.62776736
104.0660724,30.63564857
104.0589086,30.62619506
104.0723288,30.62372553
104.0663864,30.63572028
104.072564,30.63461205
104.0617995,30.6320051
104.0686452,30.64699125
104.0530557,30.63541847
104.0661787,30.63091007
104.0563711,30.63804919
104.061013,30.64056196
104.0678781,30.62847292
104.0619859,30.63817145
104.0587949,30.62754691
104.0659682,30.6301972
104.0684615,30.62798902
104.0565942,30.63972234
104.0702192,30.62522907
104.0523172,30.63696866
104.0635077,30.63757768
104.0688325,30.6307744
104.0662622,30.63043453
104.0714199,30.62462148
104.0617316,30.63851272
104.0723394,30.63543141
104.0695298,30.62469889
104.065661,30.6329874
104.0675497,30.6349572
104.0576119,30.63638302
104.0671636,30.62890987
104.0687769,30.64005111
104.0669759,30.62886404
104.0533437,30.6389012
104.0629487,30.62767855
104.0675914,30.63462396
104.0611578,30.6306886
104.0248916,30.56011641
103.9743941,30.59256939
104.0385694,30.64360795
104.0453788,30.64533123
104.0425024,30.63422762
104.0437526,30.63696668
104.0370056,30.64017245
104.0445197,30.63887859
104.0475769,30.63712014
104.0474352,30.63423332
104.047263,30.63356956
104.0381249,30.63333006
104.039966,30.63093294
104.0422089,30.63692412
104.0475267,30.63460674
104.0426,30.639442
104.0427942,30.63360145
104.0489288,30.6400172
104.0334519,30.6390499
104.0454586,30.64390493
104.0363818,30.6523137
104.0365043,30.6410008
104.0372027,30.63486066
104.0336287,30.6513949
104.0311487,30.64804791
104.037132,30.6397642
104.0336909,30.64634354
104.0343929,30.64568777
104.0371978,30.63538448
104.0422325,30.64202258
104.0366311,30.64837058
104.0376283,30.64545337
104.0330844,30.64829485
104.0548967,30.64426329
104.0327422,30.64158969
104.045395,30.63091506
104.0385371,30.64640333
104.0373283,30.63310899
104.0367928,30.63913841
104.0571975,30.63627188
104.0413256,30.6381246
104.0380622,30.63939905
104.0383539,30.63826985
104.0355226,30.64620225
104.0339599,30.65254279
104.0349239,30.65281169
104.0406458,30.64246991
104.0491372,30.64353272
104.0322346,30.63669173
104.0404498,30.63800621
104.0349044,30.6451743
104.0418421,30.63970667
104.0364195,30.64503404
104.0422446,30.63592053
104.0411837,30.63618914
104.0423216,30.6372312
104.0410961,30.636422
104.0480581,30.63502393
104.0434955,30.63619921
104.0374403,30.6460897
104.0361272,30.64492812
104.037454,30.65253839
104.0325656,30.63905564
104.0207694,30.64759151
104.0412123,30.63890425
104.0306351,30.64591862
104.0318952,30.63650127
104.0344577,30.63903822
104.0344201,30.64757321
104.0400959,30.63722648
104.0316715,30.65282594
104.0425267,30.6368777
104.0470729,30.64375417
104.0368561,30.64058678
104.0339321,30.65148712
104.0420116,30.62940879
104.0397709,30.63685473
104.043594,30.63050174
104.0437767,30.64094749
104.0329857,30.63869995
104.0336379,30.63666057
104.0443944,30.63913306
104.0437506,30.64266193
104.0464123,30.64426943
104.0433519,30.63330491
104.0416959,30.63648654
104.0397706,30.64573519
104.0440458,30.64541115
104.0435755,30.64072097
104.0364276,30.64526995
104.0416529,30.63607263
104.0359442,30.64581561
104.037468,30.64585668
104.0393958,30.63246363
104.0325805,30.65106167
104.0446842,30.63091617
104.0433212,30.64889827
104.043646,30.64265363
104.0360022,30.63600823
104.0429808,30.64911639
104.0428458,30.64354836
104.0394835,30.65241303
104.0391191,30.65040973
104.0498264,30.64320903
104.036232,30.65209627
104.0407419,30.65225081
104.0433753,30.6376054
104.0486875,30.64521808
104.0325833,30.6481362
104.0503969,30.64249582
104.0788061,30.61522807
104.0790832,30.61701252
104.081375,30.62008558
104.0794602,30.61364136
103.8198517,30.72155781
103.831937,30.70094228
103.8318754,30.71414938
103.830561,30.71529391
103.8298095,30.71273916
103.8708233,30.69356019
103.8315039,30.69923351
103.8477788,30.68861013
103.8701978,30.67381003
103.8712736,30.69725517
103.8385753,30.68911237
103.855253,30.67925656
103.857875,30.70694351
103.7768286,30.755768
103.8178891,30.70932061
103.8349191,30.69823302
103.8668479,30.70936613
103.8124639,30.74461243
103.8690945,30.70891071
103.8674683,30.70776728
103.8434767,30.67160967
103.8396362,30.69372668
103.8404785,30.69390815
103.8288464,30.6881327
103.8255527,30.68812874
103.8265873,30.68622325
103.8287593,30.68657171
103.8281385,30.68478403
103.8279633,30.6857515
103.836818,30.68761078
103.8488799,30.68713112
103.8267742,30.68774808
103.8529672,30.68066541
103.819391,30.69556249
103.8126959,30.69672197
103.8064455,30.69655666
103.8042354,30.69723281
103.8105781,30.6945275
103.817818,30.69800354
103.7631672,30.67285408
103.8170956,30.69786319
103.8221051,30.67076405
103.8303517,30.67402021
103.8098202,30.69717935
103.8281081,30.68647887
103.7925665,30.69193387
103.826554,30.68485013
103.7437672,30.81493189
103.7422588,30.81578147
103.9117805,30.72085395
103.9093355,30.71308429
103.9079174,30.72580984
103.8433787,30.69200421
103.9173444,30.72625476
103.9232472,30.72003066
103.8309633,30.68423949
103.8437076,30.70560494
103.8387897,30.69561176
103.8390118,30.70026969
103.8346252,30.70019688
103.8256593,30.70165696
103.8329504,30.70424126
103.834451,30.70651098
103.8392433,30.69763871
103.8383436,30.69930181
103.8312428,30.7088548
103.8357125,30.70700415
103.8389454,30.70342078
103.8318616,30.70398608
103.8409508,30.70078037
103.8363592,30.69933567
103.8384049,30.70453865
103.8325733,30.70993781
103.8188054,30.69532794
103.8373587,30.70535742
103.8274672,30.70507874
103.8305141,30.70431365
103.8395494,30.69846493
103.8387277,30.70189333
103.840164,30.70321739
103.845741,30.70240752
103.844884,30.70234255
103.8376952,30.69500078
103.8339105,30.70321972
103.8363788,30.70025048
103.8172924,30.69976621
103.8278764,30.7044566
103.8529321,30.70196391
103.8345507,30.7051196
103.8393887,30.70624679
103.8375103,30.69975927
103.83393,30.69714154
103.839765,30.70463753
103.8380386,30.7028619
103.8455515,30.70380149
103.8255662,30.70415174
103.8428222,30.69585006
103.8395127,30.70852116
103.8366413,30.69998097
103.8391157,30.69997446
103.8368202,30.69902645
103.8369785,30.69676926
103.8402722,30.69751328
103.8723808,30.70136403
103.8359242,30.70668192
103.831724,30.70942903
103.8330527,30.69567495
103.8300919,30.69900617
103.8373101,30.70125317
103.8362567,30.69396777
103.8397361,30.69253674
103.8459122,30.70367868
103.83867,30.70337353
103.8380976,30.6920196
103.8351675,30.69160253
103.8220412,30.69608147
103.8336541,30.69571348
103.8449889,30.69720871
103.8352899,30.70905762
103.8415034,30.69936307
103.8321264,30.6987469
103.8338091,30.70065749
103.8328489,30.70956394
103.8329545,30.70967873
103.8285706,30.7026124
103.8299564,30.69460402
103.8347554,30.69484297
103.8243101,30.70143773
103.8367644,30.68941918
103.8531395,30.69890385
103.8333881,30.70748785
103.8390531,30.70160754
103.8450983,30.70642451
103.8296302,30.70143939
103.8345262,30.69224727
103.8351745,30.69264518
103.8296576,30.70026658
103.8407256,30.69684329
103.8696792,30.67198474
103.8400415,30.69237339
103.8328929,30.71057302
103.8301457,30.695525
103.8247444,30.70241496
103.8396,30.70514671
103.8296345,30.69147264
103.8344473,30.7060822
103.8367277,30.69097292
103.8499034,30.70037967
103.8379217,30.70138293
103.840245,30.70299773
103.8390428,30.70396195
103.8339317,30.70283232
103.8509232,30.70267328
103.8297022,30.70614376
103.8393379,30.6981289
103.8408628,30.69358391
103.8304539,30.69553857
103.8346584,30.70655052
103.8242063,30.71040403
103.832989,30.69507113
103.8384884,30.69912419
103.8375792,30.69663408
103.8442689,30.70396405
103.8336044,30.69862407
103.8314063,30.70112867
103.8392619,30.69467352
103.8417303,30.7028682
103.8374016,30.69659324
103.8378725,30.70204375
103.834091,30.70641582
103.832971,30.70135039
103.8372202,30.69927784
103.8496551,30.70315994
103.8526394,30.70312449
103.8362552,30.70694827
103.8356192,30.69873363
103.8331904,30.69906556
103.830731,30.69591138
103.8214916,30.70654971
103.8321251,30.70160424
103.8329947,30.69966178
103.8421351,30.69658638
103.837252,30.7036118
103.839851,30.70579308
103.8308533,30.70028221
103.8383779,30.69298959
103.8347168,30.70973437
103.835777,30.69301919
103.8360928,30.69601202
103.8344902,30.69835259
103.8411624,30.69815489
103.8367639,30.70223667
103.8356377,30.70552686
103.824388,30.69896356
103.8335415,30.70484226
103.8389591,30.69680878
103.8401219,30.69594987
103.8373817,30.70183198
103.8303631,30.7049755
103.8360466,30.69728159
103.8385964,30.6983743
103.8328794,30.7045678
103.8375058,30.70299329
103.8381577,30.69733495
103.8343439,30.70017704
103.8427344,30.69573794
103.8341436,30.70537241
103.8369785,30.69991255
103.8329468,30.7017857
103.8384928,30.69773202
103.8335715,30.68930897
103.811259,30.69930018
103.8287092,30.70423992
103.829244,30.703688
103.8235202,30.70159151
103.8395504,30.69311166
103.7753269,30.75703201
103.7523082,30.83038505
103.8005911,30.63094287
103.8268875,30.68630668
103.8536763,30.64284142
103.8331789,30.65664568
103.8202407,30.64504758
103.8201776,30.64641318
103.8080555,30.64435716
104.3254192,30.24741199
104.3658627,30.19574241
104.3002808,30.3020507
104.2230527,30.37784238
104.365718,30.19528586
104.3703364,30.20082391
104.3046743,30.29838429
104.3680923,30.19491503
104.551313,30.39306616
104.5168477,30.43729261
104.5522667,30.40228522
104.5504303,30.40518896
104.5328253,30.41669102
104.5412431,30.40152864
104.5282412,30.41575128
104.5378227,30.41008836
104.5454059,30.40874025
104.5494318,30.41001668
104.5563981,30.40586719
104.5521086,30.40303136
104.4017076,30.32781861
104.4895758,30.31783504
104.5088236,30.51468285
104.497426,30.51420563
104.5465189,30.39612456
104.6949629,30.42512902
104.7130108,30.41884569
104.713425,30.41957721
104.7063076,30.42106796
104.5531127,30.38888015
104.549204,30.39232581
104.5509832,30.39574976
104.5611798,30.38969813
104.5322223,30.37350407
104.5545534,30.39173661
104.5611191,30.38912241
104.5597025,30.39269624
104.5593795,30.39185459
104.5744385,30.33707259
104.5484081,30.38939273
104.5466205,30.39147721
104.5504839,30.39158839
104.5488451,30.39583197
104.5462297,30.39553928
104.5456676,30.39638877
104.5514545,30.39351663
104.5499565,30.39395733
104.5544597,30.39272281
104.5460383,30.39484684
104.5517536,30.39481381
104.5490745,30.3913856
104.5535433,30.38585548
104.5496037,30.39477774
104.5471672,30.38913183
104.5497552,30.39276485
104.5489211,30.39662293
104.5394937,30.37473619
104.5433121,30.37279702
104.5535476,30.39420474
104.5534559,30.39311732
104.5546641,30.3913006
104.5400979,30.38191617
104.5398041,30.38292273
104.5450118,30.39733054
104.5465491,30.39771692
104.5525859,30.38712126
104.5489896,30.39015529
104.5517745,30.38919405
104.5412871,30.39892763
104.5446497,30.39311747
104.5371622,30.39881277
104.538442,30.38603435
104.5445816,30.39328629
104.5398644,30.38051954
104.5504638,30.3945645
104.5521901,30.3943517
104.5410081,30.38477835
104.5409532,30.39278553
104.5399505,30.3856135
104.5394562,30.38441125
104.5430484,30.39243627
104.5409985,30.39731267
104.5399072,30.39068553
104.5550747,30.3873315
104.5522051,30.39206937
104.5507057,30.39671659
104.552372,30.38198793
104.5444216,30.39734066
104.54675,30.39457206
104.5466597,30.39792797
104.5504138,30.38806388
104.5467211,30.39442855
104.5504032,30.39631014
104.5452212,30.3973084
104.5466028,30.39296676
104.5547218,30.39256734
104.5556347,30.38828771
104.5385293,30.38267389
104.5435788,30.39489576
104.5520197,30.39530251
104.5564,30.386032
104.5459089,30.3966482
104.550429,30.39575569
104.5525948,30.38643611
104.5516305,30.38911368
104.5474746,30.39360464
104.5524323,30.39276429
104.5421888,30.39311857
104.5490508,30.38996546
104.5412881,30.38519721
104.5357823,30.37407484
104.537317,30.38279356
104.5456555,30.39280509
103.3991458,30.19323095
103.5066394,30.19787114
103.5090702,30.19907484
103.5147068,30.1939954
103.5085144,30.19946515
103.4970151,30.20312945
103.499649,30.20029575
103.5126598,30.19527812
103.621316,30.27525626
103.5064466,30.1965677
103.3712372,30.29230241
103.5218795,30.19786757
103.516003,30.19612299
103.5098246,30.21004309
103.5102286,30.20049262
103.5112163,30.19569268
103.5177844,30.20566631
103.510874,30.19678743
103.5115859,30.2092845
103.5056981,30.18953696
103.5068769,30.19826819
103.5067981,30.20288121
103.5152655,30.19664952
103.5041011,30.19919365
103.5147471,30.1953213
103.5069145,30.20472789
103.4959079,30.20496407
103.5177696,30.19990779
103.5178302,30.20214644
103.4724459,30.40797484
103.4750698,30.41523194
103.4532212,30.41640812
103.4572021,30.42106873
103.464465,30.41149784
103.4633633,30.40855138
103.4528,30.41201402
103.4617465,30.41551627
103.4621476,30.41073326
103.4532556,30.41352842
103.4957661,30.45483001
103.4532011,30.40909747
103.4616433,30.42980137
103.4569443,30.41660724
103.4603558,30.41111337
103.4689613,30.4132076
103.4579615,30.42096215
103.4626868,30.41701938
103.4705064,30.41372078
103.4555795,30.40626838
103.454733,30.40481259
103.4725411,30.41113667
103.4655619,30.41542853
103.4548495,30.41264947
103.4584289,30.40389928
103.6684889,30.43002062
103.6717984,30.43161389
103.4671168,30.41247967
103.4651426,30.43356375
103.4636784,30.41995977
103.3372815,30.34644056
103.4535753,30.41005677
103.4513397,30.41423879
103.4540352,30.41205845
103.4554518,30.41753789
103.4654536,30.41599053
103.4667526,30.40152282
103.4744821,30.41438033
103.4773736,30.409579
103.6997233,30.40170994
103.4623928,30.3953114
103.4612697,30.41099651
103.4540316,30.41476955
103.4499506,30.41693892
103.4562907,30.41222059
103.4785178,30.40768424
103.4508366,30.41234235
103.4543647,30.40947716
103.4406883,30.41896281
103.4720467,30.40275652
103.4708579,30.4117183
103.4560878,30.41320345
103.4606577,30.40623659
103.4587209,30.41550846
103.4578619,30.41236294
103.4524295,30.41440011
103.453007,30.41792024
103.4616825,30.40922184
103.4614361,30.40938744
103.4531569,30.41256899
103.460256,30.40845455
103.473381,30.41051413
103.4611727,30.4197333
103.2783845,30.31360324
