,ID,rownum,colnum,LAT,LON
1906,1906.0,38.0,6.0,37.479396628677996,110.37790031742185
1907,1907.0,38.0,7.0,37.48204786490725,110.48017226036504
1908,1908.0,38.0,8.0,37.484610816279556,110.5824513508955
1909,1909.0,38.0,9.0,37.48708547367821,110.68473734767102
1910,1910.0,38.0,10.0,37.48947182830036,110.78703000925138
1911,1911.0,38.0,11.0,37.491769871656814,110.8893290941019
1912,1912.0,38.0,12.0,37.49397959557231,110.99163436059659
1913,1913.0,38.0,13.0,37.49610099218546,111.09394556702185
1914,1914.0,38.0,14.0,37.49813405394888,111.19626247157962
1915,1915.0,38.0,15.0,37.50007877362923,111.29858483239097
1916,1916.0,38.0,16.0,37.50193514430716,111.40091240749952
1917,1917.0,38.0,17.0,37.50370315937764,111.50324495487475
1918,1918.0,38.0,18.0,37.50538281254968,111.60558223241551
1919,1919.0,38.0,19.0,37.50697409784664,111.70792399795347
1920,1920.0,38.0,20.0,37.5084770096061,111.81027000925653
1921,1921.0,38.0,21.0,37.50989154248007,111.91262002403217
1922,1922.0,38.0,22.0,37.51121769143479,112.01497379993101
1923,1923.0,38.0,23.0,37.512455451751045,112.11733109455024
1924,1924.0,38.0,24.0,37.51360481902401,112.21969166543694
1925,1925.0,38.0,25.0,37.51466578916338,112.32205527009164
1926,1926.0,38.0,26.0,37.51563835839333,112.42442166597176
1927,1927.0,38.0,27.0,37.51652252325261,112.52679061049496
1928,1928.0,38.0,28.0,37.51731828059455,112.6291618610427
1929,1929.0,38.0,29.0,37.51802562758706,112.73153517496362
1930,1930.0,38.0,30.0,37.51864456171269,112.833910309577
1931,1931.0,38.0,31.0,37.51917508076856,112.93628702217626
1932,1932.0,38.0,32.0,37.51961718286657,113.03866507003231
1933,1933.0,38.0,33.0,37.51997086643321,113.1410442103971
1934,1934.0,38.0,34.0,37.520236130209646,113.24342420050704
1935,1935.0,38.0,35.0,37.52041297325177,113.34580479758642
1936,1936.0,38.0,36.0,37.520501394930214,113.44818575885093
1937,1937.0,38.0,37.0,37.520501394930214,113.55056684151107
1938,1938.0,38.0,38.0,37.52041297325177,113.65294780277557
1939,1939.0,38.0,39.0,37.520236130209646,113.75532839985496
1940,1940.0,38.0,40.0,37.51997086643321,113.8577083899649
1941,1941.0,38.0,41.0,37.51961718286657,113.96008753032969
1942,1942.0,38.0,42.0,37.51917508076856,114.06246557818572
1943,1943.0,38.0,43.0,37.51864456171269,114.16484229078497
1944,1944.0,38.0,44.0,37.51802562758706,114.26721742539837
1945,1945.0,38.0,45.0,37.51731828059455,114.36959073931929
1946,1946.0,38.0,46.0,37.51652252325261,114.47196198986704
1947,1947.0,38.0,47.0,37.51563835839333,114.57433093439023
1948,1948.0,38.0,48.0,37.51466578916338,114.67669733027033
1949,1949.0,38.0,49.0,37.51360481902401,114.77906093492506
1950,1950.0,39.0,0.0,37.54277369013355,109.76036509833432
1951,1951.0,39.0,1.0,37.54595789174781,109.86270018502601
1952,1952.0,39.0,2.0,37.549053773717404,109.96504389318756
1953,1953.0,39.0,3.0,37.55206132502924,110.0673959813526
1954,1954.0,39.0,4.0,37.554980534984004,110.16975620793586
1955,1955.0,39.0,5.0,37.55781139319615,110.27212433123644
1956,1956.0,39.0,6.0,37.56055388959397,110.37450010944123
1957,1957.0,39.0,7.0,37.563208014419686,110.47688330062839
1958,1958.0,39.0,8.0,37.56577375822964,110.5792736627707
1959,1959.0,39.0,9.0,37.568251111894185,110.68167095373904
1960,1960.0,39.0,10.0,37.570640066597825,110.78407493130571
1961,1961.0,39.0,11.0,37.57294061383937,110.88648535314798
1962,1962.0,39.0,12.0,37.575152745431865,110.98890197685141
1963,1963.0,39.0,13.0,37.57727645350277,111.09132455991333
1964,1964.0,39.0,14.0,37.57931173049392,111.19375285974634
1965,1965.0,39.0,15.0,37.581258569161676,111.29618663368159
1966,1966.0,39.0,16.0,37.583116962576895,111.39862563897236
1967,1967.0,39.0,17.0,37.58488690412504,111.50106963279747
1968,1968.0,39.0,18.0,37.58656838750626,111.60351837226466
1969,1969.0,39.0,19.0,37.588161406735324,111.70597161441412
1970,1970.0,39.0,20.0,37.589665956141786,111.80842911622194
1971,1971.0,39.0,21.0,37.591082030369975,111.9108906346035
1972,1972.0,39.0,22.0,37.59240962437908,112.01335592641696
1973,1973.0,39.0,23.0,37.59364873344308,112.11582474846671
1974,1974.0,39.0,24.0,37.594799353150876,112.21829685750687
1975,1975.0,39.0,25.0,37.59586147940638,112.32077201024471
1976,1976.0,39.0,26.0,37.59683510842832,112.42324996334409
1977,1977.0,39.0,27.0,37.59772023675061,112.52573047342898
1978,1978.0,39.0,28.0,37.59851686122198,112.62821329708693
1979,1979.0,39.0,29.0,37.599224979006394,112.73069819087247
1980,1980.0,39.0,30.0,37.599844587582794,112.83318491131064
1981,1981.0,39.0,31.0,37.60037568474514,112.9356732149004
1982,1982.0,39.0,32.0,37.60081826860268,113.03816285811821
1983,1983.0,39.0,33.0,37.6011723375796,113.14065359742135
1984,1984.0,39.0,34.0,37.601437890415326,113.2431451892515
1985,1985.0,39.0,35.0,37.601614926164416,113.34563739003825
1986,1986.0,39.0,36.0,37.601703444196566,113.44812995620241
1987,1987.0,39.0,37.0,37.601703444196566,113.55062264415959
1988,1988.0,39.0,38.0,37.601614926164416,113.65311521032373
1989,1989.0,39.0,39.0,37.601437890415326,113.75560741111047
1990,1990.0,39.0,40.0,37.6011723375796,113.85809900294065
1991,1991.0,39.0,41.0,37.60081826860268,113.96058974224378
1992,1992.0,39.0,42.0,37.60037568474514,114.06307938546158
1993,1993.0,39.0,43.0,37.599844587582794,114.16556768905134
1994,1994.0,39.0,44.0,37.599224979006394,114.26805440948951
1995,1995.0,39.0,45.0,37.59851686122198,114.37053930327505
1996,1996.0,39.0,46.0,37.59772023675061,114.473022126933
1997,1997.0,39.0,47.0,37.59683510842832,114.5755026370179
1998,1998.0,39.0,48.0,37.59586147940638,114.67798059011729
1999,1999.0,39.0,49.0,37.594799353150876,114.78045574285511
2000,2000.0,40.0,0.0,37.623911466294956,109.75628907277901
2001,2001.0,40.0,1.0,37.627099134314165,109.85873549235785
2002,2002.0,40.0,2.0,37.63019838658537,109.96119056160632
2003,2003.0,40.0,3.0,37.633209212079784,110.06365403827131
2004,2004.0,40.0,4.0,37.63613160008288,110.16612567998014
2005,2005.0,40.0,5.0,37.63896554019426,110.26860524424384
2006,2006.0,40.0,6.0,37.641711022327975,110.37109248846069
2007,2007.0,40.0,7.0,37.64436803671237,110.47358716991958
2008,2008.0,40.0,8.0,37.64693657389025,110.57608904580349
2009,2009.0,40.0,9.0,37.64941662471904,110.67859787319287
2010,2010.0,40.0,10.0,37.65180818037065,110.78111340906916
2011,2011.0,40.0,11.0,37.65411123233183,110.88363541031818
2012,2012.0,40.0,12.0,37.65632577240391,110.98616363373354
2013,2013.0,40.0,13.0,37.65845179270318,111.0886978360202
2014,2014.0,40.0,14.0,37.6604892856607,111.19123777379782
2015,2015.0,40.0,15.0,37.6624382440225,111.29378320360426
2016,2016.0,40.0,16.0,37.66429866084959,111.39633388189904
2017,2017.0,40.0,17.0,37.66607052951801,111.49888956506683
2018,2018.0,40.0,18.0,37.66775384371891,111.60145000942083
2019,2019.0,40.0,19.0,37.66934859745856,111.70401497120633
2020,2020.0,40.0,20.0,37.67085478505847,111.80658420660411
2021,2021.0,40.0,21.0,37.67227240115527,111.90915747173399
2022,2022.0,40.0,22.0,37.67360144070095,112.01173452265822
2023,2023.0,40.0,23.0,37.67484189896282,112.11431511538498
2024,2024.0,40.0,24.0,37.675993771523515,112.21689900587191
2025,2025.0,40.0,25.0,37.677057054280986,112.31948595002956
2026,2026.0,40.0,26.0,37.67803174344875,112.42207570372481
2027,2027.0,40.0,27.0,37.678917835555644,112.52466802278447
2028,2028.0,40.0,28.0,37.67971532744598,112.62726266299866
2029,2029.0,40.0,29.0,37.68042421627965,112.72985938012438
2030,2030.0,40.0,30.0,37.681044499531964,112.8324579298889
2031,2031.0,40.0,31.0,37.681576174993836,112.93505806799335
2032,2032.0,40.0,32.0,37.682019240771744,113.03765955011616
2033,2033.0,40.0,33.0,37.682373695287666,113.14026213191654
2034,2034.0,40.0,34.0,37.68263953727922,113.242865569038
2035,2035.0,40.0,35.0,37.68281676579959,113.34546961711182
2036,2036.0,40.0,36.0,37.68290538021758,113.44807403176053
2037,2037.0,40.0,37.0,37.68290538021758,113.55067856860146
2038,2038.0,40.0,38.0,37.68281676579959,113.65328298325018
2039,2039.0,40.0,39.0,37.68263953727922,113.755887031324
2040,2040.0,40.0,40.0,37.682373695287666,113.85849046844545
2041,2041.0,40.0,41.0,37.682019240771744,113.96109305024582
2042,2042.0,40.0,42.0,37.681576174993836,114.06369453236864
2043,2043.0,40.0,43.0,37.681044499531964,114.16629467047309
2044,2044.0,40.0,44.0,37.68042421627965,114.26889322023762
2045,2045.0,40.0,45.0,37.67971532744598,114.37148993736332
2046,2046.0,40.0,46.0,37.678917835555644,114.47408457757751
2047,2047.0,40.0,47.0,37.67803174344875,114.57667689663718
2048,2048.0,40.0,48.0,37.677057054280986,114.67926665033244
2049,2049.0,40.0,49.0,37.675993771523515,114.78185359449007
2050,2050.0,41.0,0.0,37.705048944579815,109.75220415540299
2051,2051.0,41.0,1.0,37.70824008015375,109.85476214999954
2052,2052.0,41.0,2.0,37.71134270384465,109.9573288225886
2053,2053.0,41.0,3.0,37.71435680460809,110.05990393012684
2054,2054.0,41.0,4.0,37.71728237171421,110.16248722945073
2055,2055.0,41.0,5.0,37.72011939474793,110.26507847727987
2056,2056.0,41.0,6.0,37.72286786360885,110.36767743022045
2057,2057.0,41.0,7.0,37.72552776851141,110.47028384476867
2058,2058.0,41.0,8.0,37.728099099984966,110.57289747731426
2059,2059.0,41.0,9.0,37.73058184887389,110.67551808414386
2060,2060.0,41.0,10.0,37.7329760063376,110.77814542144455
2061,2061.0,41.0,11.0,37.73528156385063,110.88077924530724
2062,2062.0,41.0,12.0,37.73749851320272,110.9834193117302
2063,2063.0,41.0,13.0,37.739626846498865,111.08606537662249
2064,2064.0,41.0,14.0,37.741666556159366,111.18871719580741
2065,2065.0,41.0,15.0,37.7436176349199,111.2913745250261
2066,2066.0,41.0,16.0,37.74548007583166,111.39403711994085
2067,2067.0,41.0,17.0,37.74725387226116,111.49670473613867
2068,2068.0,41.0,18.0,37.74893901789064,111.59937712913477
2069,2069.0,41.0,19.0,37.7505355067178,111.70205405437606
2070,2070.0,41.0,20.0,37.752043333056015,111.80473526724461
2071,2071.0,41.0,21.0,37.753462491534336,111.90742052306112
2072,2072.0,41.0,22.0,37.75479297709758,112.01010957708849
2073,2073.0,41.0,23.0,37.75603478500625,112.11280218453521
2074,2074.0,41.0,24.0,37.75718791083668,112.21549810055897
2075,2075.0,41.0,25.0,37.75825235048107,112.3181970802701
2076,2076.0,41.0,26.0,37.75922810014739,112.42089887873504
2077,2077.0,41.0,27.0,37.76011515635967,112.52360325097989
2078,2078.0,41.0,28.0,37.76091351595766,112.62630995199393
2079,2079.0,41.0,29.0,37.76162317609723,112.7290187367331
2080,2080.0,41.0,30.0,37.762244134250075,112.83172936012345
2081,2081.0,41.0,31.0,37.76277638820395,112.93444157706473
2082,2082.0,41.0,32.0,37.76321993606266,113.03715514243392
2083,2083.0,41.0,33.0,37.763574776245925,113.13986981108862
2084,2084.0,41.0,34.0,37.76384090748956,113.24258533787066
2085,2085.0,41.0,35.0,37.76401832884541,113.3453014776096
2086,2086.0,41.0,36.0,37.764107039681384,113.44801798512616
2087,2087.0,41.0,37.0,37.764107039681384,113.55073461523584
2088,2088.0,41.0,38.0,37.76401832884541,113.6534511227524
2089,2089.0,41.0,39.0,37.76384090748956,113.75616726249133
2090,2090.0,41.0,40.0,37.763574776245925,113.85888278927337
2091,2091.0,41.0,41.0,37.76321993606266,113.96159745792808
2092,2092.0,41.0,42.0,37.76277638820395,114.06431102329726
2093,2093.0,41.0,43.0,37.762244134250075,114.16702324023855
2094,2094.0,41.0,44.0,37.76162317609723,114.26973386362889
2095,2095.0,41.0,45.0,37.76091351595766,114.37244264836805
2096,2096.0,41.0,46.0,37.76011515635967,114.4751493493821
2097,2097.0,41.0,47.0,37.75922810014739,114.57785372162695
2098,2098.0,41.0,48.0,37.75825235048107,114.68055552009189
2099,2099.0,41.0,49.0,37.75718791083668,114.78325449980301
2100,2100.0,42.0,0.0,37.78618596155821,109.74811031709376
2101,2101.0,42.0,1.0,37.78938056583348,109.85078012962816
2102,2102.0,42.0,2.0,37.792486562059175,109.95345864860161
2103,2103.0,42.0,3.0,37.7955039391751,110.05614563017723
2104,2104.0,42.0,4.0,37.798432686436165,110.15884083039718
2105,2105.0,42.0,5.0,37.80127279341242,110.26154400518615
2106,2106.0,42.0,6.0,37.804024249989105,110.3642549103548
2107,2107.0,42.0,7.0,37.806687046366704,110.46697330160323
2108,2108.0,42.0,8.0,37.809261173061124,110.56969893452442
2109,2109.0,42.0,9.0,37.81174662090371,110.67243156460776
2110,2110.0,42.0,10.0,37.81414338104123,110.77517094724249
2111,2111.0,42.0,11.0,37.81645144493614,110.87791683772117
2112,2112.0,42.0,12.0,37.81867080436642,110.98066899124322
2113,2113.0,42.0,13.0,37.820801451425844,111.08342716291838
2114,2114.0,42.0,14.0,37.822843378523956,111.18619110777014
2115,2115.0,42.0,15.0,37.82479657838605,111.28896058073933
2116,2116.0,42.0,16.0,37.826661044053395,111.39173533668759
2117,2117.0,42.0,17.0,37.82843676888313,111.49451513040081
2118,2118.0,42.0,18.0,37.83012374654839,111.59729971659272
2119,2119.0,42.0,19.0,37.831721971038384,111.70008884990834
2120,2120.0,42.0,20.0,37.833231436658394,111.80288228492749
2121,2121.0,42.0,21.0,37.8346521380298,111.90567977616836
2122,2122.0,42.0,22.0,37.8359840700902,112.00848107809091
2123,2123.0,42.0,23.0,37.83722722809334,112.11128594510052
2124,2124.0,42.0,24.0,37.8383816076093,112.21409413155139
2125,2125.0,42.0,25.0,37.83944720452439,112.3169053917501
2126,2126.0,42.0,26.0,37.84042401504119,112.41971947995918
2127,2127.0,42.0,27.0,37.84131203567873,112.52253615040057
2128,2128.0,42.0,28.0,37.842111263272336,112.62535515725912
2129,2129.0,42.0,29.0,37.842821694973715,112.72817625468622
2130,2130.0,42.0,30.0,37.84344332825109,112.83099919680323
2131,2131.0,42.0,31.0,37.84397616088895,112.93382373770501
2132,2132.0,42.0,32.0,37.84442019098845,113.03664963146353
2133,2133.0,42.0,33.0,37.84477541696707,113.1394766321313
2134,2134.0,42.0,34.0,37.84504183755877,113.24230449374498
2135,2135.0,42.0,35.0,37.84521945181407,113.34513297032883
2136,2136.0,42.0,36.0,37.8453082591,113.44796181589834
2137,2137.0,42.0,37.0,37.8453082591,113.55079078446366
2138,2138.0,42.0,38.0,37.84521945181407,113.65361963003315
2139,2139.0,42.0,39.0,37.84504183755877,113.75644810661701
2140,2140.0,42.0,40.0,37.84477541696707,113.85927596823069
2141,2141.0,42.0,41.0,37.84442019098845,113.96210296889845
2142,2142.0,42.0,42.0,37.84397616088895,114.06492886265697
2143,2143.0,42.0,43.0,37.84344332825109,114.16775340355876
2144,2144.0,42.0,44.0,37.842821694973715,114.27057634567576
2145,2145.0,42.0,45.0,37.842111263272336,114.37339744310286
2146,2146.0,42.0,46.0,37.84131203567873,114.47621644996141
2147,2147.0,42.0,47.0,37.84042401504119,114.5790331204028
2148,2148.0,42.0,48.0,37.83944720452439,114.68184720861188
2149,2149.0,42.0,49.0,37.8383816076093,114.7846584688106
2150,2150.0,43.0,0.0,37.867322353624864,109.7440075286117
2151,2151.0,43.0,1.0,37.87052042774499,109.846789402797
2152,2152.0,43.0,2.0,37.873629797617454,109.94958001199231
2153,2153.0,43.0,3.0,37.8766504521664,110.05237911156368
2154,2154.0,43.0,4.0,37.87958238063142,110.15518645675559
2155,2155.0,43.0,5.0,37.882425572567655,110.25800180269432
2156,2156.0,43.0,6.0,37.885180017846025,110.36082490439155
2157,2157.0,43.0,7.0,37.887845706653,110.46365551674775
2158,2158.0,43.0,8.0,37.890422629491006,110.56649339455574
2159,2159.0,43.0,9.0,37.892910777178244,110.66933829250415
2160,2160.0,43.0,10.0,37.89531014084905,110.77218996518091
2161,2161.0,43.0,11.0,37.89762071195354,110.87504816707678
2162,2162.0,43.0,12.0,37.89984248225809,110.97791265258881
2163,2163.0,43.0,13.0,37.90197544384517,111.08078317602389
2164,2164.0,43.0,14.0,37.9040195891135,111.18365949160223
2165,2165.0,43.0,15.0,37.905974910778056,111.2865413534609
2166,2166.0,43.0,16.0,37.90784140187015,111.38942851565731
2167,2167.0,43.0,17.0,37.909619055737444,111.49232073217283
2168,2168.0,43.0,18.0,37.91130786604411,111.59521775691609
2169,2169.0,43.0,19.0,37.91290782677074,111.69811934372677
2170,2170.0,43.0,20.0,37.91441893221452,111.80102524637897
2171,2171.0,43.0,21.0,37.91584117698919,111.90393521858478
2172,2172.0,43.0,22.0,37.91717455602508,112.00684901399778
2173,2173.0,43.0,23.0,37.91841906456922,112.10976638621663
2174,2174.0,43.0,24.0,37.919574698185365,112.21268708878858
