,ID,rownum,colnum,LAT,LON,PM25,SO2,NOx,VOCs,CO,NH3,BC,OC,PMC
132,132.0,1.0,62.0,35.16126155875188,118.61428497545563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,133.0,1.0,63.0,35.14726937629877,118.71367167413676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,134.0,1.0,64.0,35.13319391286098,118.81302316129982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,135.0,1.0,65.0,35.11903521488581,118.91233924675421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,136.0,1.0,66.0,35.10479332908756,119.01161974074266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,137.0,1.0,67.0,35.09046830244726,119.11086445394284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,138.0,1.0,68.0,35.07606018221237,119.21007319746937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,139.0,1.0,69.0,35.06156901589652,119.30924578287558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,140.0,2.0,0.0,35.946384394799125,112.40249588856328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,141.0,2.0,1.0,35.93762581188607,112.50378215764722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,142.0,2.0,2.0,35.928781510531635,112.6050456970629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,143.0,2.0,3.0,35.91985152016641,112.70628629322312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,144.0,2.0,4.0,35.91083587050296,112.80750373283796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,145.0,2.0,5.0,35.901734591535885,112.90869780291733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
